Training on device: cpu
[Epoch 0] Training ====
Epoch Step:    401 | Accumulation Step:  41 | Loss:   1.59 | Tokens / Sec:   128.7 | Learning Rate: 1.2e-03
Epoch Step:    441 | Accumulation Step:  45 | Loss:   1.53 | Tokens / Sec:   129.9 | Learning Rate: 1.2e-03
Epoch Step:    481 | Accumulation Step:  49 | Loss:   1.74 | Tokens / Sec:   129.7 | Learning Rate: 1.1e-03
Epoch Step:    521 | Accumulation Step:  53 | Loss:   1.48 | Tokens / Sec:   130.2 | Learning Rate: 1.1e-03
Epoch Step:    561 | Accumulation Step:  57 | Loss:   1.67 | Tokens / Sec:   128.4 | Learning Rate: 1.1e-03
Epoch Step:    601 | Accumulation Step:  61 | Loss:   1.79 | Tokens / Sec:   127.4 | Learning Rate: 1.1e-03
Epoch Step:    641 | Accumulation Step:  65 | Loss:   1.30 | Tokens / Sec:   127.1 | Learning Rate: 1.1e-03
Epoch Step:    681 | Accumulation Step:  69 | Loss:   1.52 | Tokens / Sec:   126.8 | Learning Rate: 1.1e-03
Epoch Step:    721 | Accumulation Step:  73 | Loss:   1.53 | Tokens / Sec:   124.9 | Learning Rate: 1.1e-03
Epoch Step:    761 | Accumulation Step:  77 | Loss:   1.50 | Tokens / Sec:   131.0 | Learning Rate: 1.1e-03
Epoch Step:    801 | Accumulation Step:  81 | Loss:   1.36 | Tokens / Sec:   128.1 | Learning Rate: 1.1e-03
Epoch Step:    841 | Accumulation Step:  85 | Loss:   1.78 | Tokens / Sec:   129.6 | Learning Rate: 1.1e-03
Epoch Step:    881 | Accumulation Step:  89 | Loss:   0.94 | Tokens / Sec:   127.1 | Learning Rate: 1.1e-03
Epoch Step:    921 | Accumulation Step:  93 | Loss:   1.71 | Tokens / Sec:   127.0 | Learning Rate: 1.1e-03
Epoch Step:    961 | Accumulation Step:  97 | Loss:   1.45 | Tokens / Sec:   127.5 | Learning Rate: 1.1e-03
Epoch Step:   1001 | Accumulation Step: 101 | Loss:   1.90 | Tokens / Sec:   128.8 | Learning Rate: 1.1e-03
Epoch Step:   1041 | Accumulation Step: 105 | Loss:   1.29 | Tokens / Sec:   128.9 | Learning Rate: 1.1e-03
Epoch Step:   1081 | Accumulation Step: 109 | Loss:   1.40 | Tokens / Sec:   128.7 | Learning Rate: 1.1e-03
Epoch Step:   1121 | Accumulation Step: 113 | Loss:   1.57 | Tokens / Sec:   127.8 | Learning Rate: 1.1e-03
Epoch Step:   1161 | Accumulation Step: 117 | Loss:   1.44 | Tokens / Sec:   126.1 | Learning Rate: 1.1e-03
Epoch Step:   1201 | Accumulation Step: 121 | Loss:   1.72 | Tokens / Sec:   127.7 | Learning Rate: 1.1e-03
Epoch Step:   1241 | Accumulation Step: 125 | Loss:   1.70 | Tokens / Sec:   125.3 | Learning Rate: 1.1e-03
Epoch Step:   1281 | Accumulation Step: 129 | Loss:   1.53 | Tokens / Sec:   127.1 | Learning Rate: 1.1e-03
Epoch Step:   1321 | Accumulation Step: 133 | Loss:   1.79 | Tokens / Sec:   127.9 | Learning Rate: 1.1e-03
Epoch Step:   1361 | Accumulation Step: 137 | Loss:   1.32 | Tokens / Sec:   127.3 | Learning Rate: 1.1e-03
Epoch Step:   1401 | Accumulation Step: 141 | Loss:   1.26 | Tokens / Sec:   124.7 | Learning Rate: 1.1e-03
Epoch Step:   1441 | Accumulation Step: 145 | Loss:   1.72 | Tokens / Sec:   128.2 | Learning Rate: 1.1e-03
Epoch Step:   1481 | Accumulation Step: 149 | Loss:   1.57 | Tokens / Sec:   128.4 | Learning Rate: 1.1e-03
Epoch Step:   1521 | Accumulation Step: 153 | Loss:   1.33 | Tokens / Sec:   127.9 | Learning Rate: 1.1e-03
Epoch Step:   1561 | Accumulation Step: 157 | Loss:   1.68 | Tokens / Sec:   127.8 | Learning Rate: 1.1e-03
Epoch Step:   1601 | Accumulation Step: 161 | Loss:   1.20 | Tokens / Sec:   128.1 | Learning Rate: 1.1e-03
Epoch Step:   1641 | Accumulation Step: 165 | Loss:   1.71 | Tokens / Sec:   129.8 | Learning Rate: 1.1e-03
Epoch Step:   1681 | Accumulation Step: 169 | Loss:   1.22 | Tokens / Sec:   125.6 | Learning Rate: 1.0e-03
Epoch Step:   1721 | Accumulation Step: 173 | Loss:   1.45 | Tokens / Sec:   127.4 | Learning Rate: 1.0e-03
Epoch Step:   1761 | Accumulation Step: 177 | Loss:   1.27 | Tokens / Sec:   126.7 | Learning Rate: 1.0e-03
Epoch Step:   1801 | Accumulation Step: 181 | Loss:   1.47 | Tokens / Sec:   128.9 | Learning Rate: 1.0e-03
[Epoch 3] Validation ====
(tensor(1.5898), <__main__.TrainState object at 0x000001EDF0FB6C90>)
